Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;66.74355106559646;4.349661640951478;14982.720937595703
1;66.72145524968876;4.078394912421118;14987.68269153819
2;66.78111326502354;5.51505057680969;14974.293645442234
3;67.21014422072041;9.487387157909142;14878.706355932905
4;106.1244884488449;54.58201520477428;9422.895833151924
5;205.26460949138115;101.97186830093739;4871.760419284499
6;319.07277538868675;52.23694530677751;3134.081241440371
7;320.94981697171386;49.262706250144056;3115.7518936617203
8;326.9491525423729;36.8759267065686;3058.5795749092795
9;328.31769911504426;32.45974026076691;3045.830312211084
10;330.50925291295414;25.267344562178955;3025.6339003718267
11;331.1217301750773;24.557436366733988;3020.037372573706
12;332.4196416264645;20.953520487562304;3008.245827795238
13;333.2909090909091;21.83067708795712;3000.381866783045
14;334.1676368676369;26.188884617455678;2992.510014954255
15;334.74231169732735;28.332010688335206;2987.3725700508276
16;335.4363826086957;34.33334246765817;2981.1912238707664
17;336.6282122905028;46.41144011877886;2970.6363385164577
18;354.3081220139655;92.12568055755838;2822.4021349433924
19;565.7896713615023;240.51493113711618;1767.4412429509796
20;916.8131303520457;371.63382602484086;1090.7348148646295
21;940.8553274682308;357.918431961659;1062.8626642216323
22;969.3109768378652;344.89580120110855;1031.660657823406
23;1101.4988558352402;377.0917593733;907.8538708437641
24;1145.1535714285715;375.0640300720827;873.2453226797404
25;1283.8953395472704;430.73859172246415;778.8796868385098
26;1477.6334355828221;479.1623688826437;676.7578317592486
27;1600.0541528239205;543.6651636413463;624.9788472690811
28;1705.3709219858156;570.6221603956589;586.3826966367834
29;1942.758383838384;634.3246871856295;514.7320471340656
30;2095.288017429194;676.0241664024475;477.2613558048914
31;2428.6392947103277;862.4565476543988;411.7531994883059
32;2608.7956521739134;919.257696390082;383.31863945215434
33;3057.4426751592355;1095.271417294314;327.0707274823783
34;3379.580985915493;1124.9245979384195;295.89466983260075
35;3944.6106557377047;1386.8486638576803;253.51044431861277
36;4222.322807017545;1413.6541347294713;236.83646317566945
37;4967.7036269430055;1641.9057157197774;201.30025361745945
38;5236.8677595628415;1825.4045435299513;190.95383842258354
39;6207.661935483871;2163.3874426768148;161.0912466550182
40;7316.587692307693;2917.0990622406753;136.67573492645374
41;8056.654237288136;3206.886631225507;124.12100240963045
42;9751.884536082474;3508.226391951284;102.54428221539628
43;10057.44680851064;3676.531954590916;99.42881320076157
44;11539.509756097561;4116.808513014864;86.6587941027211
45;13300.490140845071;4230.791792412841;75.18519914759044
46;14852.869841269841;5021.605481100702;67.3270560293623
47;15103.667741935484;5360.549869838354;66.20908358725941
48;16993.178181818184;6144.300819893349;58.84714379502876
49;17638.696153846155;7236.882990358421;56.69353285968067
50;21140.897674418607;7980.3425486159695;47.301681101746354
51;24068.163157894738;8155.403101832522;41.54866299682634
52;24032.57368421053;8346.563110163304;41.61019178137392
53;27028.272727272728;11028.459505690274;36.99829471496177
54;38974.354545454546;20513.225757937624;25.657897652512293
55;37923.304761904765;20892.946329927126;26.369009934085007
56;46905.48235294118;21897.455078890835;21.31946949133752
57;50120.87777777778;26593.009766656836;19.951765498476018
58;69067.21538461538;21721.08064197425;14.478649449399237
59;69309.89230769231;24805.929470637624;14.42795489510544
60;75099.38333333335;22399.96884022509;13.31568856646182
61;82462.92727272726;25098.694045021948;12.12666143529842
62;112874.4285714286;49819.0152848062;8.859402547204795
63;87540.82222222222;61084.50615019198;11.423242032859845
