Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;50.01429774689409;4.794774327466879;19994.282536179377
1;50.37008642171677;8.039608098703722;19853.053092417485
2;81.98481056356262;21.245450478131502;12197.381357912665
3;88.36604019352437;23.55783064881414;11316.564574014734
4;108.95205872233055;42.9283533739932;9178.348823573377
5;126.94814913804623;49.2016784125121;7877.231820942721
6;176.43028051272523;66.0345785946987;5667.961288129754
7;181.0492853058891;61.27140585382337;5523.357898433374
8;205.80342287694975;67.65271303506508;4859.005676489171
9;217.18404206675814;65.48999142745959;4604.389855183833
10;244.90928313563694;73.54925860547446;4083.144530892179
11;255.43184507799893;74.43204436233493;3914.938639286104
12;285.3506758786422;87.58104869440234;3504.459896304201
13;300.80063351282865;92.9591000672492;3324.461083481567
14;347.46154409074273;111.03557208693621;2878.0163359282174
15;386.48945868945873;122.31366973574568;2587.392689546786
16;425.6519713261649;136.02822665143694;2349.3371753557058
17;500.7679324894515;169.5463135299336;1996.9329805699263
18;535.1933483652762;173.8987746765256;1868.483610744518
19;609.3313662604234;197.46227807150123;1641.1431535802608
20;710.8768539325844;225.09764771612143;1406.713405378134
21;786.4320066334992;258.234513733873;1271.5657444827648
22;860.1068965517242;290.61136434859736;1162.6461827118521
23;998.6782334384859;331.52627411794725;1001.3235159406281
24;1079.910125142207;362.53826690630615;926.0029855431866
25;1231.832944228275;408.33410851968483;811.7983892909157
26;1481.0925;535.307388043312;675.1772762335911
27;1634.5210344827585;591.8339512341402;611.8000190290903
28;1768.8507462686566;618.5112535018231;565.3388235889735
29;2039.021505376344;705.4718374463949;490.43131588522857
30;2199.611600928074;753.539906123519;454.6257164574299
31;2580.29402173913;875.0119408918879;387.55273297342893
32;2780.724340175953;922.8032068733647;359.6185301620815
33;3239.6013698630136;1044.2019444628736;308.6799534358405
34;3529.5992537313437;1114.78826615535;283.31828293051746
35;3991.449789029536;1249.9102764971622;250.53553291550634
36;4339.281651376147;1409.1469936324308;230.45289067209154
37;4861.580412371134;1769.5256246568913;205.6944275683123
38;5181.56043956044;1995.0010277823258;192.99205551384665
39;6082.172903225807;2413.750078206097;164.4149247170578
40;6827.41884057971;2615.3791801891266;146.46823687692358
41;7718.619672131147;2876.682271316179;129.55684338361698
42;8635.724074074074;3012.5589006957493;115.79804906020233
43;9911.214893617022;3363.284889741779;100.8958044733765
44;10701.841379310346;3745.8902867791753;93.44186337252951
45;12101.267532467533;4349.067791632891;82.63597158867978
46;13769.841791044777;4884.644811730018;72.62247563732726
47;14838.726984126986;5033.117912552097;67.39122574798377
48;17410.203846153847;6025.553306542495;57.43758136530456
49;18697.008;7356.114145385185;53.48449334781265
50;23393.275;8960.594517852876;42.747328024827645
51;27467.270588235293;11187.450277234995;36.40696649445458
52;29037.025806451613;10780.792781638293;34.43878883001214
53;30110.766666666663;12234.35521157076;33.21071200445467
54;39413.8695652174;17051.94629835894;25.371779300819945
55;40197.890909090915;12790.340787090761;24.876927057231402
56;48431.73684210527;19028.322661819846;20.647617971251996
57;51258.96666666667;17487.260032663777;19.508781878162456
58;54399.49411764707;17103.596963159576;18.38252388592714
59;59817.28571428572;19041.23882670217;16.717575664941574
60;76123.65;26673.5650504546;13.136521961309004
61;76062.18333333333;25968.448078063026;13.147137725689793
62;81101.6;27074.867330127425;12.330212967438374
63;73434.47272727273;40662.11342066114;13.61758262653953
