Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;240.94649309245486;173.1249710970398;4150.299044262431
1;88.40300224193392;72.93452509295051;11311.833021951945
2;180.2449920508744;143.37270255871758;5548.0043501999135
3;124.00530489472246;100.12345474497855;8064.171132428376
4;179.61984551396318;151.2096236144202;5567.313551231524
5;151.62705233238592;126.28166429251583;6595.1291977098645
6;228.2142425767489;183.80650902897034;4381.847463633643
7;118.49268356414946;113.16591816446233;8439.339627738458
8;311.0167352537723;223.13214202877865;3215.2610668492025
9;213.2914863593603;171.04374560224093;4688.419669574472
10;419.26842348589923;287.0494267616953;2385.1068766060603
11;322.4202702702703;234.2980210669455;3101.5419693114995
12;551.9079171741779;361.27171084979705;1811.8964575106968
13;160.60510276399717;168.13886633452918;6226.452228416805
14;656.7969498910676;419.49874950124365;1522.5405662524072
15;788.4047079337403;504.6019210623599;1268.3841051898473
16;491.66854970124933;399.64948979396127;2033.89051548574
17;1389.0009216589863;670.9797088182684;719.9419268963669
18;485.08928188638805;440.28282616139813;2061.4761804492073
19;360.6260557768924;382.13397217679324;2772.9554866625267
20;2000.5141592920356;27.49861578899448;499.87149321347033
21;1983.0590809628009;146.6934286996636;504.27141056961705
22;997.9856828193832;737.7910649512445;1002.0183828438563
23;2000.5796909492274;23.4023249895294;499.85511925572126
24;1006.8342222222223;702.8383991801896;993.2121673346202
25;1487.2026315789474;678.3343425304608;672.4033287503738
26;2000.3172566371684;20.787444378795616;499.9206984201842
27;2000.483185840708;24.449376641727763;499.8792327163438
28;1883.665;401.0999895391839;530.879960077827
29;2000.286092715232;24.975571393077605;499.92848705085896
30;2000.4966887417218;40.79781962514377;499.8758586443764
31;2000.383185840708;36.293972786771164;499.90422189023076
32;2000.3323008849557;59.22209227383027;499.9169385794529
33;1999.9355408388521;62.24684673862262;500.01611530967665
34;1999.2459161147904;86.30841976408931;500.1885920784261
35;1998.8650442477876;140.16658268642038;500.2839000450477
36;2334.963402061856;853.5808867998843;428.2722372080712
37;6901.303816793894;3105.8242091149245;144.9001560497253
38;7529.398333333334;3479.9833107354493;132.81273691855412
39;8067.915315315315;3228.3174618165995;123.94775613245484
40;8419.488679245283;3295.341634200959;118.7720582682272
41;8854.501960784315;3556.745343571247;112.9368997182335
42;9605.461702127659;3625.0185666467;104.10743710304887
43;10304.858139534885;4079.735813592935;97.04160760481227
44;11105.663291139243;4405.972714515779;90.0441489881887
45;14011.034375000001;4568.579252288759;71.37231793423531
46;15745.164912280703;4509.0479588167145;63.511560886862064
47;16718.38490566038;4268.18149723709;59.81439030401961
48;18079.808163265305;5230.2315358213955;55.310321380058
49;18836.736170212764;5748.914418167585;53.087753152339495
50;20636.39534883721;6224.416560683306;48.458075312864494
51;22280.20512820513;7246.292989892027;44.88289018192532
52;23509.454054054055;8239.678392916789;42.53607921735454
53;28103.290322580644;10857.852374333039;35.58302207754345
54;35221.19166666667;16449.107478166225;28.39199790467055
55;42292.05;18233.91437490865;23.64510587687284
56;49640.882352941175;20575.991145942968;20.14468624651171
57;41721.88888888889;23019.118651264365;23.968234100405596
58;68984.50000000001;18622.820956647072;14.496009973254857
59;72012.91666666667;17900.51745070671;13.886397694857983
60;83498.38;21029.18208232551;11.97628025837148
61;83232.08;21310.700422125978;12.014598217418092
62;93390.55555555556;21450.765995911617;10.707720861614606
63;64139.71666666667;36070.68366799262;15.590963789207052
