Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;198.59047817047818;17.664058931677985;5035.4881523652875
1;166.83014320642684;57.43070279038293;5994.120611421238
2;199.9647477496337;7.930023444335854;5000.881461626688
3;199.8416736401674;8.086602622165097;5003.961294882811
4;200.0469109947644;5.041963631793623;4998.827500146563
5;200.0510994764398;6.0056561773887465;4998.722839400195
6;200.053445026178;4.932607199670615;4998.664231296517
7;200.05696335078537;7.00675434745448;4998.576321717793
8;200.05214659685865;5.98901080028673;4998.696674898378
9;200.04939254294095;7.452447114964307;4998.765491304095
10;200.04929842931938;7.4931261365574775;4998.767842984043
11;200.05147643979058;9.2232752140182;4998.713420147988
12;200.04875392670158;12.335501314827498;4998.781448878221
13;200.07620444072057;16.691706627394073;4998.0956145951095
14;264.1359336099585;104.36948436951512;3785.9294126813875
15;495.17345775012967;213.91808842216233;2019.494349603471
16;542.0951191827469;212.30056710576676;1844.694712447481
17;599.3610797237916;218.64592741170276;1668.4433371296618
18;617.0094315245478;212.7713676044939;1620.7207684477912
19;670.5039325842697;224.27843158042398;1491.4155628376107
20;761.500558659218;251.30034997495227;1313.1966728438263
21;816.9113013698632;268.10229993128104;1224.1231065393745
22;874.54335472044;282.32988924397443;1143.4538889380322
23;1009.8639153439154;331.5919916245523;990.2324311285485
24;1075.7711060948081;356.4897850431155;929.5657731783973
25;1187.068656716418;402.4537828447578;842.4112576319945
26;1405.7634218289088;453.6501795301107;711.3572486464276
27;1568.9;520.4419474426501;637.389253617184
28;1703.487142857143;557.0830259796958;587.0311403247624
29;1943.2733197556008;651.3108609235732;514.5956514885753
30;2134.7730941704035;746.8732346878676;468.43385965973647
31;2515.0809523809526;878.9468621983958;397.601516187115
32;2714.7498575498576;959.2005806081515;368.3580633475122
33;3159.1907284768213;1100.3713999951492;316.53676081853473
34;3408.180714285714;1196.552107658644;293.411671455215
35;3894.2360655737707;1322.8973635308885;256.7897742102241
36;4441.329906542057;1600.0931322611643;225.15778405180058
37;5464.826436781609;1994.1351143399559;182.988428190398
38;5836.054320987655;2011.2770862173757;171.3486449918387
39;6935.795620437956;2338.0675471147847;144.17956565116543
40;7366.872868217054;2371.2543989327023;135.7428067361263
41;8042.0711864406785;2493.230993877379;124.34607662837509
42;8998.594230769231;2412.0336635705294;111.12846899804222
43;9861.012631578948;2316.0513956319824;101.4094634457313
44;10287.483516483517;2967.9611756688737;97.20550204505422
45;11264.453658536586;3196.558688469225;88.77483367710124
46;12388.26052631579;3821.1470896935334;80.72158297573318
47;13448.940000000002;4383.3730203837995;74.35530235096594
48;16808.25;5912.384717963999;59.49459342882216
49;19226.15918367347;6481.104556399867;52.012468556339805
50;22344.043902439025;10605.111346526202;44.754656067017585
51;25246.843243243242;11479.310666952102;39.608912305011756
52;29203.18125;12025.26219177356;34.242844690079785
53;29178.85;13275.794272566143;34.271398632913915
54;37529.200000000004;13165.4478309703;26.64591837822282
55;36001.808;13379.473409964081;27.776382786108968
56;59899.22666666668;19490.830903015794;16.694706353471005
57;56129.912500000006;24295.18631364747;17.815812558054493
58;70244.33333333334;17971.190936112787;14.2360237836504
59;75959.76666666668;21137.575244862455;13.164864031090142
60;76219.23333333332;21351.162396589927;13.120048001882292
61;91016.52;23490.103563194432;10.987016422952667
62;91221.34000000001;24105.566160212864;10.96234718762079
63;89206.97777777778;24226.49638436662;11.209885425006613
