Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;100.05588174057881;3.9540816742315656;9994.414946966966
1;100.05513220903602;4.686051193073166;9994.489816982019
2;100.05552779512804;4.43786751372143;9994.450302112069
3;100.05550119704382;5.05745161909996;9994.45295896979
4;100.06802706923479;5.311266164284393;9993.201917612734
5;100.07842565597667;5.684650282418823;9992.163580165994
6;100.21253258262955;9.434577112449412;9978.791816038149
7;101.25512590875566;15.106583569768429;9876.043222751341
8;191.37450707030476;84.36044253953395;5225.356372218545
9;254.49253177966102;100.12902538168832;3929.3883911131725
10;294.6759276295615;111.53337169764286;3393.5585035541308
11;291.7292046144505;101.88572090644134;3427.836446205654
12;327.86598430569774;110.53318303062656;3050.026681229651
13;338.2656338028169;110.37887441696527;2956.2565630977574
14;379.5570130383248;121.46051578887933;2634.650304561828
15;409.84402730375433;131.83530748818447;2439.9525999651905
16;438.4659671532847;141.11149514034435;2280.678718333473
17;496.4686304909561;165.32760343576777;2014.2259522240176
18;536.3634840871022;174.9335104955079;1864.407308976325
19;603.4048994974875;197.27057280697778;1657.2619825142206
20;726.8429977289932;240.70665175926786;1375.812937765763
21;800.0296419650292;255.24134330964105;1249.953686145684
22;869.5485972850678;273.2937449392494;1150.0219805106142
23;980.2951991828396;324.2272151365077;1020.1008847473557
24;1048.968743169399;354.88313444068035;953.3172523125496
25;1196.9148194271484;406.2421771158266;835.481342338636
26;1431.1937313432836;497.3739330464923;698.7174259500315
27;1606.0174204355112;551.8783122413145;622.6582521930711
28;1708.8673796791445;598.0158020391277;585.1829181663935
29;2031.784745762712;673.7991706062577;492.1781217648673
30;2149.988340807175;727.8162943007767;465.11880135339146
31;2538.6647214854115;903.3270494995429;393.9078648459277
32;2644.334435261708;938.3317439513443;378.1669922931025
33;3136.87320261438;1090.5083865090662;318.7887859689595
34;3467.223913043478;1179.6497390409913;288.4151774098185
35;4136.0935064935065;1370.8583883660306;241.77403108272063
36;4398.481651376147;1365.6246805749536;227.35118144397202
37;4893.495918367346;1542.5465869271109;204.3528832315114
38;5416.519318181819;1765.9107381408976;184.62040680687048
39;6033.592405063291;1991.129205083064;165.73873952122065
40;6735.329078014184;2468.8707339157495;148.47084506446058
41;7480.225196850393;2749.972704344667;133.68581475609287
42;8806.433333333334;3326.6572462013123;113.5533492560363
43;9076.596153846154;3440.576322024777;110.17345963731745
44;10987.779069767443;3731.4232730712442;91.01020266702224
45;12430.310526315789;4268.887092537889;80.44851316328213
46;13320.174285714287;4389.5779337519025;75.07409276712595
47;14563.818750000002;4520.829871649498;68.66330988910445
48;17238.062962962962;5751.26847223631;58.01115833887842
49;18255.27843137255;6692.103224955243;54.77867695961587
50;21445.85454545455;8402.248497695417;46.62905821171626
51;25683.53888888889;11270.447258878161;38.93544438428678
52;28817.156250000004;11828.870266823282;34.70155040020647
53;30747.18;13375.46760357433;32.52330782855533
54;38440.80833333334;17573.397158439915;26.014021123818715
55;44028.91428571429;20460.940566619796;22.71234747036363
56;52822.14117647059;24321.276934236663;18.931455214190482
57;53249.91764705882;25450.009300177087;18.779371765943633
58;75191.55;33994.63854503383;13.299366750652169
59;76131.09090909091;36228.83084068053;13.135238022454091
60;76741.94545454545;37751.96293088886;13.030683468824801
61;83744.20000000001;32771.959806905856;11.941125474958264
62;101835.08888888889;33258.180706187646;9.81979797838728
63;105192.40000000001;36823.90192497262;9.506390195489407
