Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;196.41840157868776;151.48324274835642;5091.172680169618
1;85.97273316062176;68.59408811296814;11631.59484684188
2;136.49324648611588;103.004953894927;7326.36980762063
3;105.33425925925926;77.27866431673283;9493.587433303153
4;154.2079798566725;118.33017338948335;6484.74872006911
5;121.66397800183319;85.73275019237002;8219.359718658323
6;192.07809937288954;152.66369961070845;5206.215613674189
7;121.78152622725187;98.24211538703388;8211.426075691794
8;303.40571646341465;244.07419556332255;3295.916806236518
9;216.45441696113076;186.42731988875306;4619.91034435473
10;827.8199584199584;730.2762486567533;1207.9921362474493
11;371.06821994408205;369.2281346799507;2694.9222440841054
12;1455.7612431444245;1225.1780486346568;686.9258298428207
13;230.7984347826087;328.11609403192546;4332.785016249828
14;1631.2598360655738;1277.1061534732798;613.0231235337066
15;1895.487619047619;1389.050913372852;527.5687321568718
16;507.05719745222933;551.5860030785286;1972.1640971168972
17;2278.917816091954;1488.0077424652789;438.80476642851
18;471.5005334914049;575.356170995823;2120.88837438872
19;365.89700874367236;534.2658397592148;2733.009497490989
20;3924.8118811881186;609.3891450919227;254.78928169603893
21;3775.3047619047625;891.0693112243821;264.879278115674
22;632.5304693715195;756.4471581289649;1580.951508934577
23;3686.6958139534886;1016.8260741406284;271.2455950976963
24;904.8897260273972;961.2645481542934;1105.107032643802
25;1321.3726666666669;1218.2539215011368;756.7887736944257
26;4024.2406091370567;326.9438449363434;248.4940879850711
27;3923.7663366336637;578.0366496786544;254.85717400234773
28;940.2908659549229;1003.9209814927963;1063.5007062250243
29;4024.044670050762;327.97683097958117;248.5061876779279
30;1611.3142276422766;1406.4109490481287;620.6114132457144
31;4003.5126903553305;53.16929089029674;249.78064948040551
32;1672.301687763713;1337.6052304821442;597.9782280416466
33;4023.8071065989852;330.1259764931981;248.52085935233194
34;4024.5065989847717;335.7186128475555;248.4776643805881
35;4024.0903553299495;331.72439443967625;248.50336640067974
36;4024.187817258884;328.98080707722715;248.49734788997995
37;4023.4730964467003;325.67633762742133;248.54149040617233
38;4024.207106598985;333.84859900274324;248.49615676096232
39;4021.516751269036;332.435594576953;248.66239825668723
40;4021.225252525253;359.5084078598294;248.6804238016806
41;4017.4101522842643;391.6509389341419;248.91658110422426
42;4052.730256410257;594.9567328008497;246.74723870859327
43;6249.168;2998.6180402472037;160.02130203572702
44;14116.274074074076;6795.767276037973;70.84022276363976
45;18281.190476190477;8957.526649690166;54.70103280759563
46;19572.40512820513;7491.653911467383;51.09234115325633
47;17914.409090909092;7789.384875113358;55.8209871687849
48;21271.50810810811;7478.518717123516;47.01124127719123
49;21269.843243243246;7222.644648698523;47.01492101112068
50;22707.364705882355;8297.644969291066;44.038575719927096
51;25685.853333333333;7759.841262969805;38.931936074799154
52;29244.832000000002;10488.58866947198;34.194075725926545
53;30497.500000000004;10223.063212984003;32.78957291581277
54;33098.681818181816;14715.327399398473;30.212683559218924
55;38423.600000000006;22373.521680474583;26.02567172258716
56;43294.577777777784;19116.57952248535;23.097580605423516
57;43260.43333333334;19605.664853613656;23.11581098355464
58;57941.92307692308;22085.20399049497;17.25866086067614
59;55692.9;24092.65721535644;17.955610140610386
60;89300.57500000001;45055.749982819885;11.198136182213831
61;89525.92499999999;41184.29566897285;11.169948816502039
62;101700.77142857143;44032.59322202504;9.832767106416107
63;98124.93333333335;52648.56043751074;10.191089726430386
