Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;199.47207617470505;13.385959078467321;5013.233025780325
1;186.89953452288597;40.95744854039687;5350.468114074139
2;199.762271973466;11.372090715553783;5005.95027339711
3;199.7201658031088;12.331648889131928;5007.0056570343295
4;200.1783963439967;8.905982561649614;4995.544066011746
5;200.13586708203533;9.865972398690745;4996.605628865624
6;200.13194848358955;8.22956794738222;4996.703462775701
7;199.92529570450301;10.699963893384103;5001.868305239558
8;200.1333194848359;8.315669577512052;4996.669233159699
9;200.13876194432905;9.53178605362475;4996.533356582679
10;200.14088076443704;9.451791997838864;4996.480460066456
11;200.14587746625133;11.22824593996904;4996.355721434335
12;200.18745326132114;14.053320934383768;4995.318056694681
13;200.4443288241415;18.47573855867011;4988.91640320412
14;276.1759174311927;117.42892430771391;3620.880521738986
15;510.7481442205726;214.294901028565;1957.9121555616232
16;545.7639660056657;207.63003208984634;1832.2939261065449
17;593.104433497537;217.88844556196173;1686.0437108908454
18;604.2687578419071;209.57192442749502;1654.8927724997936
19;654.8364377974168;222.7370414125644;1527.0988941354003
20;756.9531814611156;257.08057345648666;1321.0856688253045
21;815.2496189669772;274.5028296739537;1226.6181752616144
22;865.3320143884893;289.8016243796176;1155.6257983898558
23;1007.5585340314137;352.5961205815502;992.4981688148969
24;1101.1472;365.19343671248384;908.1437976684679
25;1232.781562099872;400.7198904406203;811.1737153958071
26;1444.3573573573574;490.285038485151;692.3494347892076
27;1549.961352657005;499.7391943837528;645.1773770266985
28;1696.1671957671958;546.1603790365522;589.5645208181783
29;1972.3049180327869;629.2528972236312;507.0209939938792
30;2118.7585903083705;676.5440172464927;471.97448759580345
31;2525.496315789474;874.7882260940306;395.9617734335908
32;2687.715406162465;952.7506664955661;372.063201969663
33;3105.6220064724916;1124.0147881796124;321.9966879149746
34;3495.5226277372262;1321.0287056006173;286.0802536550407
35;4150.231034482758;1466.9136866936938;240.95044147936923
36;4570.920952380953;1556.263023197082;218.77429306212542
37;5243.920218579236;1789.0398103546606;190.6970278565633
38;5559.63488372093;1933.975228958479;179.86792674606792
39;6371.565333333334;1975.9946227655134;156.947303791805
40;6977.064233576642;2128.302936004861;143.32675843624438
41;7409.301562500001;2173.6660865051404;134.96548784857208
42;8585.234545454547;2639.3625570455206;116.47905420702223
43;9088.415384615384;2855.6105783436087;110.030182125343
44;10502.16888888889;3137.108198737757;95.21842683923913
45;12003.638461538461;3617.2146144842777;83.30807389810654
46;13361.44;4309.203862113868;74.84223257373456
47;14354.435820895522;5678.61494663528;69.66487659127057
48;17521.062962962962;6551.825825119465;57.074162801301384
49;19345.09387755102;7347.049258046833;51.69269305849419
50;23708.225;9111.62294129729;42.17945459856232
51;28234.436363636367;10556.814634642056;35.417742614756705
52;30217.973333333335;10117.828479370251;33.092887764809284
53;32308.364285714284;9172.070873979112;30.95173717730327
54;33526.21481481482;10152.997324990396;29.827405375870597
55;34821.200000000004;12310.292352211754;28.718137226746922
56;37804.05;14076.030724988976;26.452192291566647
57;45465.81904761904;14823.173479760188;21.99454493391268
58;51554.85555555556;17866.774125647684;19.3968150860669
59;62035.17333333334;20097.92563622648;16.119887255359217
60;62369.17142857143;19759.926741746396;16.033562368954257
61;74808.85454545455;26656.160884062534;13.367401573999382
62;74436.40000000001;27004.961741131934;13.434287525995346
63;81908.72;27911.784692663423;12.20871233245984
