Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;43.80737597911227;6.2899097760366285;22827.206095996447
1;67.30623209169055;29.959473698863448;14857.465184467776
2;141.34526854219948;67.20701189254359;7074.874244562662
3;130.1934044616877;52.67933504844454;7680.8806416478055
4;145.17172435105067;56.483706678489426;6888.393758979019
5;147.24865966452424;53.54637978921768;6791.233293928069
6;167.01394025604552;60.08199249974057;5987.524145989978
7;174.4911589895988;60.20693040374898;5730.949383284278
8;198.40772967265048;67.31417262930209;5040.126217107988
9;212.29672316384182;70.10017091379767;4710.388295669743
10;243.35462315462317;78.45068432138703;4109.229514676686
11;259.0150537634409;82.48723372173947;3860.7794623138107
12;295.791435768262;93.95632836323564;3380.760492279603
13;313.4238238238238;97.71501496943391;3190.567927478615
14;360.0060582822086;118.18717481824312;2777.731032559737
15;397.50372565622354;132.42252940618667;2515.69969149129
16;431.09577594123056;140.0494320135516;2319.6701424797207
17;496.7402432575357;161.96386433829932;2013.1245929304514
18;540.3195627157653;176.06193176700705;1850.7566059125816
19;621.0645502645503;190.64534724418442;1610.1385911883672
20;713.5284194528875;215.58206657655103;1401.4858732140906
21;773.4281713344317;234.771316606051;1292.9448875319003
22;825.0771126760565;250.026244194543;1212.0079258490136
23;953.3928789420144;308.50458698930265;1048.885535110883
24;1050.679147982063;357.64175773336456;951.7653433216054
25;1189.3832911392406;393.0684813260312;840.7718583654884
26;1419.7664145234494;474.08348437585136;704.3412139986805
27;1571.6345058626466;532.8947846804879;636.2802523549296
28;1703.1488203266788;579.2162173305873;587.1477513093608
29;1941.0633540372671;704.3949997961506;515.1815358937536
30;2124.0213151927437;745.8195092089222;470.80506812581365
31;2485.4137931034484;859.6371256025773;402.34748949040613
32;2650.120454545455;916.2304660151513;377.34133868700644
33;3119.4628762541806;1080.3763923854633;320.5680079132052
34;3468.958364312268;1129.0722417275665;288.27097214187904
35;3920.280672268908;1374.390704378452;255.08377680040914
36;4208.871748878923;1488.4658794591094;237.59336460331923
37;5189.627777777778;1880.8846665290093;192.69204706396198
38;5563.975;1932.585393811875;179.72762278766527
39;6273.473825503356;1944.2541334633725;159.4013186019413
40;6774.868115942029;2279.7601218201376;147.6043493225923
41;7310.878125000001;2521.698425817707;136.78247440351086
42;8284.069026548672;2713.7529739047595;120.7136247652227
43;9178.65294117647;3319.6806236563757;108.94844879839476
44;10918.463529411765;4283.72980904552;91.58797822662831
45;12883.591666666667;4830.784073400445;77.61810726951788
46;14081.963076923077;4888.860918001218;71.01282644596317
47;14787.135483870969;4778.760535586903;67.62635001828093
48;17598.094339622643;6518.379020701017;56.824334538795476
49;18653.368000000002;7699.041545061047;53.609621597558146
50;23583.39487179487;8662.794357893603;42.402716209275454
51;25587.93888888889;8014.066903724762;39.080912469828995
52;27979.29696969697;10654.85730326883;35.740712180261426
53;30269.18666666667;11954.481465953351;33.03689692796503
54;38530.313043478265;15819.424489485245;25.9535913677001
55;49249.11111111111;20565.23687631061;20.304935001646957
56;52219.623529411765;19873.661819176043;19.149889110877407
57;49531.35555555556;23434.51454505659;20.18923142287871
58;64528.92307692308;21915.744958508498;15.496926840200457
59;64300.65714285714;25231.547555893296;15.551940593364298
60;75099.36666666665;17377.724323749135;13.31569152158851
61;75061.83333333334;18635.025598557386;13.322349796057027
62;77912.7;23753.110694040333;12.834878010901948
63;76719.58181818183;24319.805936345132;13.03448189237926
