Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;73.00569075252714;26.20961022415341;13697.56233647285
1;79.62347080440996;29.02697582948808;12559.110899051826
2;98.3636565432348;36.19862100071817;10166.356509535202
3;110.13099864437416;40.52060815518053;9080.095634373722
4;130.52149933065596;47.81392588281842;7661.573036842423
5;143.9547910822383;53.0231770970813;6946.625343151804
6;168.60041508128677;61.185560542675475;5931.183499861927
7;179.79450387310956;66.43225435235153;5561.905277737259
8;210.8723772442137;77.05672971191012;4742.204802110656
9;228.79249002581554;83.621538207087;4370.772833877398
10;268.3639317180617;100.28939045505032;3726.2831618169243
11;292.179376498801;110.49009594207877;3422.555048145582
12;342.75942334739807;124.95436162277852;2917.4981981063343
13;362.7865277260886;136.77687974041262;2756.441939197425
14;431.15603715170283;157.27452577375817;2319.3459300864406
15;480.0748768472906;176.69711066009495;2083.0083977047916
16;518.3794680851064;195.19079205189152;1929.0887497801557
17;607.2270404984424;223.78717546884857;1646.8304823499789
18;646.1937624419377;253.61134645491532;1547.5234490364687
19;723.5286775631502;282.6025923892873;1382.1152236397973
20;860.5383392226149;321.63465179737386;1162.0632741399654
21;962.5632411067195;350.86552359106406;1038.8927784633008
22;1032.0048728813558;400.0721714784828;968.987672711275
23;1239.488804071247;502.6912906967212;806.784213552702
24;1292.9518617021276;530.7068135903419;773.4239994701223
25;1470.458006042296;624.313897552821;680.060223339174
26;1816.3805970149253;715.0396512831335;550.5454097249328
27;2007.5371900826447;774.1982563834297;498.12277697273083
28;2029.9937500000003;835.2448419740595;492.61235410207536
29;2518.201554404145;955.8998749233192;397.1088010215367
30;2592.1813333333334;1159.7511733003587;385.7754807276857
31;3207.4950495049507;1286.6390414225682;311.7697719141738
32;2822.96231884058;1492.9120146377352;354.2378137058204
33;4082.9588235294123;1629.0654375491192;244.92042247332165
34;4077.343220338983;1733.067020424931;245.25774406523024
35;4968.472538860104;1968.1080614320592;201.26910075051478
36;5087.938297872341;2222.216065203418;196.54326398143962
37;6233.624516129033;2456.3764576812277;160.4203136413776
38;5368.958011049724;2763.420304523438;186.25588018046034
39;7922.236065573772;3132.5115734891583;126.22698840615456
40;8783.545454545454;3234.0633574396634;113.84924290253471
41;8618.344144144145;3780.351799652032;116.03156978588098
42;10794.426666666666;3889.4821608138077;92.64039961362778
43;9610.695049504951;4904.350643997881;104.05074709466619
44;9907.740206185568;5428.264744105135;100.93118906929789
45;14349.08656716418;4982.584349778275;69.69084724099136
46;16013.484745762711;5797.476843020637;62.44736956861358
47;14527.596923076924;7896.357328170024;68.83450892084645
48;21454.704545454548;9618.828817243499;46.60982386783149
49;14532.009230769232;10351.107627060583;68.81360891807432
50;17159.665454545455;10977.59384584996;58.27619440768924
51;26970.457142857147;10555.464534415625;37.0776066087126
52;29078.34375;13248.958478238425;34.38985413328433
53;19089.440816326533;14352.135930918386;52.38498129000902
54;45564.86315789474;19935.750399515957;21.946735503950183
55;23366.456410256407;23739.278091499236;42.796390793815995
56;56912.524999999994;23695.337929102734;17.57082469983541
57;19058.4375;21138.654133823824;52.4701985669077
58;82605.4181818182;32784.907704108955;12.105743448921904
59;41350.65454545455;35492.771415199044;24.183414047309796
60;121677.25714285715;55183.83928803943;8.218462706025118
61;48945.822222222225;42003.65446793563;20.430752914106392
62;154683.7666666667;69478.94273206491;6.464802490586708
63;44384.485714285714;44863.84572949885;22.530395112320456
