Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;73.56580373269115;48.9596837278971;13593.272271361324
1;80.23751778483091;51.87425795500831;12462.997704909714
2;99.58416191252378;60.712433583156056;10041.757452137972
3;111.94628187509547;65.4775831063063;8932.855859525145
4;132.44452475605348;73.38680889964844;7550.330992103124
5;144.3125024611144;78.60185939826782;6929.406551379388
6;168.72992633517495;86.5281008411117;5926.630928609202
7;181.063719436898;91.09895379563235;5522.917584538559
8;210.68904857717735;103.01367483984822;4746.331177406645
9;232.02741373852487;111.0918983759134;4309.835565925477
10;270.0168754605748;126.52078741810003;3703.472230371802
11;295.8220427937021;139.65459293413645;3380.4107042062838
12;343.4559512652296;154.6734817619528;2911.5815181428097
13;363.5502976190477;164.34558575590407;2750.6510283423477
14;428.11425233644866;183.30269456353852;2335.825061983956
15;480.28204456094375;209.26693114736338;2082.1099004735092
16;527.2398848092154;228.14262194293892;1896.6698628307597
17;613.8647108130764;260.36167140454336;1629.023435270419
18;650.4071047957373;275.8379047894176;1537.4985799302633
19;725.0253214638972;311.0125501040533;1379.262172500268
20;871.6461355529133;381.3229420991528;1147.2545557328351
21;970.7864721485411;416.11005147239626;1030.0926400290723
22;1051.7241379310344;451.8676118209439;950.8196721311476
23;1253.477397260274;502.8711212205446;797.7806398310016
24;1304.6424242424243;546.0358997657378;766.4935475179544
25;1487.8130081300815;618.6425438543326;672.1274747132529
26;1759.8293975903616;761.7767053556614;568.2368991955956
27;1941.4;879.221357835597;515.0922015040692
28;2022.1878453038673;899.5275313973282;494.5139010316489
29;2472.080272108844;997.5625969235584;404.51760862398515
30;2571.8530035335693;1200.5509070595535;388.8247106759449
31;3217.489380530974;1324.1970306207943;310.8013366107746
32;2981.842448979592;1596.9435213691772;335.3631243468974
33;3845.2148148148153;1511.0355496721822;260.063494020466
34;3783.7512953367877;1734.3489984443893;264.28798352376674
35;4907.847297297299;1884.6102217071134;203.75532069848418
36;5080.506293706294;2319.5533991178127;196.83077673553817
37;6152.545762711866;2478.75671058671;162.53434571110427
38;5937.042276422765;3247.7149411587397;168.43403725980002
39;8170.827272727273;2930.715922491823;122.3866282595175
40;9459.48;3281.371679201652;105.71405616376377
41;8450.47619047619;4584.807551229826;118.33652654119238
42;11083.409375;3853.690909769113;90.22494488524657
43;10298.380000000001;5134.960545699033;97.10265109658023
44;9340.673684210527;6320.933546045084;107.05865912973705
45;15259.57391304348;7533.586190965816;65.53262926596047
46;19492.36666666667;10490.130280464162;51.30213365573874
47;14200.40392156863;10144.70948278859;70.42053208649408
48;24990.79310344828;10097.762123052096;40.01473646156584
49;14477.243999999999;11961.757677217176;69.07392042297555
50;21171.054545454546;14048.46593158713;47.23430275298693
51;34940.68000000001;16292.121136352995;28.61993527315438
52;36733.97894736843;15830.062139306141;27.222752031103852
53;22534.948387096774;16984.189059085387;44.37551765472813
54;48475.07142857143;19917.666367697246;20.629159906933022
55;24122.850000000002;20882.27284172084;41.454471590214254
56;57246.01818181819;18740.147072956315;17.468463864576844
57;18619.74117647059;19741.107721856744;53.70643933889268
58;70368.55555555556;30321.23394524818;14.210892807235554
59;35415.86666666667;33074.32999318018;28.23593191752096
60;89869.53333333334;28561.68387441858;11.127241490071162
61;54015.96000000001;56703.73399061477;18.513046884661495
62;179464.20000000004;33060.39301077147;5.572141964804121
63;39640.02857142857;49008.83025309139;25.22702520756436
