Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;73.27892130722938;26.388163994852544;13646.489088006598
1;80.32397494780794;29.322499112809;12449.58308711402
2;99.5946779871609;36.72529535555925;10040.697155815027
3;111.66547480845138;41.47159555658303;8955.319463920063
4;132.56019845644985;48.48134119950783;7543.742478090292
5;144.33487394957984;52.09107647566429;6928.332513383617
6;167.6851813110181;61.086441856870024;5963.556184164097
7;180.1039505710541;66.58766029657012;5552.349056360554
8;210.83854417890817;77.19857006662659;4742.965779309521
9;230.03587658454916;83.32436289542426;4347.1479964232985
10;267.62438074032843;96.99149899804004;3736.5803415731534
11;290.5779993955878;104.50598441809464;3441.416769611031
12;339.0389985895628;123.3140388376584;2949.5131951194494
13;361.1960931630353;135.11723306609747;2768.579225879456
14;424.50128035320097;156.1004521862567;2355.705497915018
15;472.9597638957206;177.74196458839972;2114.344763205867
16;517.4982777179763;196.59473849172778;1932.3735808546503
17;601.7081351689612;233.68252796528725;1661.935316395876
18;638.8999335548174;259.6320259463493;1565.1903333845007
19;730.6689969604863;292.17133621815987;1368.6087738222166
20;883.8557497700092;336.1347923947954;1131.4063412046742
21;999.2987525987528;372.19902017891656;1000.7017394942441
22;1056.4094505494506;405.34093656543223;946.6026638439183
23;1266.5067193675889;458.1080522725611;789.5733869452623
24;1300.7821380243572;485.7487998075826;768.768243941919
25;1477.8344615384615;558.7337572487686;676.665774161861
26;1755.9583180987202;675.0886033115381;569.489599891391
27;1922.2048096192386;763.874848142128;520.2359264713763
28;1961.3799591002046;872.4524083956294;509.84511968744505
29;2496.608311688312;1023.880007546294;400.5434073572229
30;2700.0696629213485;1189.403394531211;370.3608146606288
31;3285.201369863014;1277.5240323175162;304.3953436685977
32;2971.2884735202497;1465.375320542167;336.5543295145775
33;3849.401612903226;1430.8122685171973;259.78063620277806
34;3901.669387755102;1820.2552838010809;256.3005474370468
35;4925.4649484536085;1904.3904960245727;203.02651840288874
36;5278.803314917127;2145.218849913027;189.4368742957606
37;6151.477419354838;2569.7294923169798;162.5625734809052
38;5389.128813559322;2924.6310828851006;185.55874884340287
39;7819.534426229508;3155.3384445986767;127.88485164099326
40;8923.35619047619;3620.027183163502;112.06545818122673
41;8152.063793103449;4423.160829059185;122.6683236760228
42;11401.982926829269;4675.756515829096;87.70404292107514
43;11394.248192771085;5673.373318424199;87.76357887608903
44;10446.017391304347;6152.384205694575;95.73026374936319
45;15581.393442622955;5742.339485081334;64.1791123292283
46;17280.345454545455;6219.168531559012;57.869213473215495
47;13981.267647058825;8671.90658869611;71.52427270858844
48;21141.817777777782;7991.282350920176;47.299622506968284
49;16209.052631578947;10294.020678591283;61.6939202265141
50;16500.14285714286;10071.009273348795;60.6055358828062
51;27992.800000000003;11552.656224226153;35.72347174987854
52;34784.46153846154;13476.571339667067;28.748468591192356
53;31752.32413793104;15726.740375368474;31.493757611443915
54;45060.14;15756.01580020787;22.192563094566506
55;37670.67500000001;21209.122738168775;26.545847665325876
56;46494.76;15507.70502603142;21.5078000187548
57;32258.42142857143;22789.398955738754;30.999657010937785
58;57748.98571428571;28087.42419573615;17.316321449306844
59;50661.6125;35046.986260053;19.73881111660234
60;79688.1;36014.76144619037;12.54892512181869
61;72974.4909090909;41666.591126169325;13.703418654139917
62;114974.17142857144;38490.45996019992;8.697605623722694
63;89486.93333333333;62196.667434410556;11.174815839034974
