Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;29.21396113426878;64.07393450048149;34230.20915937937
1;33.34278631963287;70.1327400719147;29991.49472433805
2;36.05225453623556;73.66196465871678;27737.5163596195
3;32.837979426632266;64.0560388858504;30452.543593135328
4;38.363032705649154;71.878998214553;26066.76087557449
5;35.71847437425507;69.64012048095144;27996.7164756839
6;45.15818957690213;87.33208213496975;22144.377561838486
7;46.285665100265206;89.64512921248766;21604.961230086556
8;48.35476849827527;93.03809957263339;20680.48366389487
9;47.71833213515457;86.95285971633918;20956.3066279781
10;49.569722941997206;97.72289819563807;20173.60478633551
11;57.30269990213575;109.48663207617342;17451.184703475526
12;57.75062796706929;156.5134284034214;17315.829025620682
13;57.91961332401584;111.14295076150113;17265.30863398149
14;65.55408995886438;169.2623706985581;15254.57832802662
15;67.51301172670459;132.76903362951535;14811.95956785398
16;66.5454066468522;184.40767323651133;15027.333220861805
17;77.95500870390885;176.02462233219026;12827.912107587998
18;81.71872615690829;190.92201151077222;12237.097260668234
19;86.9112456140351;187.5679714360211;11505.9908868515
20;85.8852040376154;158.08408548640605;11643.449080729053
21;97.46852455776263;193.71878678410417;10259.722351776973
22;101.93223785560235;192.68684594128928;9810.438984147531
23;100.00954965822275;185.3824823277514;9999.04512536499
24;113.94143380668805;211.61853938796236;8776.438619304989
25;118.46042857142858;220.30930528692346;8441.637532967608
26;114.57094804745999;212.11746898027033;8728.216158129013
27;132.93825377724298;246.16523744081718;7522.289270292679
28;138.27683537263627;257.4282355316517;7231.869295425681
29;145.26718270775524;266.34704144030013;6883.867239387262
30;144.21753265602322;271.41635308172243;6933.969688589283
31;163.21941205452458;304.47082289549854;6126.72222876249
32;170.5554945054945;316.1830180727809;5863.194281130502
33;167.57072512647557;314.7878373593716;5967.629484477319
34;189.62835336767793;358.6698390409261;5273.4729919900765
35;197.08939544103072;379.05478228976443;5073.839704882553
36;191.26157692307692;373.8891521465925;5228.441677034734
37;217.5521872265967;417.76984123123634;4596.598235799055
38;226.23330300272977;440.51886432719954;4420.215709744263
39;236.38015230842456;459.4678785709944;4230.473625785714
40;236.46673012851022;469.3471035896506;4228.924717893888
41;263.34474728764224;526.6125897501038;3797.303763601311
42;273.373450839989;542.3377222234114;3657.999695754363
43;274.5923672566372;550.9183739782821;3641.7618231368697
44;305.4768994155645;633.0166231211399;3273.569955414601
45;319.2236579877853;682.677571739082;3132.5999028501324
46;310.5734706616729;649.0778792572875;3219.850033776267
47;354.9837375178316;748.8731058120399;2817.030456077633
48;370.12737430167596;778.2139122461165;2701.772604327666
49;388.48378272762795;828.5391476201411;2574.11002585175
50;389.3023529411765;825.0289770896551;2568.697549462538
51;429.6701557093426;911.2594522131053;2327.366671183154
52;447.983963963964;943.2732857251215;2232.2227589388453
53;449.61166892808683;952.0133798499687;2224.141562838186
54;499.86740665993955;1103.61687952303;2000.5305140455005
55;527.581692389569;1196.3674674772835;1895.4410557172919
56;525.0626059322034;1217.0155228422389;1904.5347901410466
57;591.3911324146195;1418.9101280592588;1690.9282963324993
58;627.2596845425867;1518.3749640582068;1594.2360471153584
59;658.1740740740742;1625.5305668038225;1519.354893166842
60;642.8367637540454;1570.6505128684705;1555.6048695164677
61;695.2342012667136;1746.3051063730413;1438.3642205432423
62;706.0637079455977;1802.931297415325;1416.3027907349262
63;703.5561702127661;1843.0674466078594;1421.3506217955344
