Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;28.373402336241316;131.88739732741868;35244.27518946859
1;32.347115741208995;141.3685443361725;30914.657368540527
2;34.89635232934502;131.51204110720064;28656.29022088594
3;34.00390544707092;130.16980768036063;29408.38667948183
4;39.88949862808681;141.9928206031031;25069.254675863103
5;37.029731398579806;136.5845999984456;27005.32686117061
6;44.28393615058129;159.64709013440225;22581.551843080095
7;45.475297238406526;152.97589152596277;21989.960719936582
8;47.406134848110646;157.09183781605077;21094.316235736198
9;49.60608848459789;179.77855825546354;20158.815793559057
10;48.50143008742231;177.69515953180422;20617.948753212666
11;55.977464131575886;173.51291370380522;17864.33193274859
12;58.442817999147536;197.83327938715013;17110.742333037164
13;56.81659466177428;195.50446574527456;17600.491651302564
14;65.69279464041564;192.44222611232968;15222.36959888411
15;68.3447873702176;196.35551342589247;14631.693776192315
16;65.53240513240513;192.74861583479043;15259.626103750461
17;76.69911334771147;212.59275605749576;13037.960366850026
18;80.79835072366207;220.2651636391886;12376.490250649964
19;85.36779119318182;228.18926926141546;11714.019843116996
20;84.13210092868407;227.23705311620805;11886.06951403325
21;96.36642247867536;271.9808131283915;10377.058463712161
22;101.10080856872834;279.96475814125154;9891.117728501647
23;99.40560612329335;279.16392604729316;10059.79480432617
24;114.00459171597633;306.15080485189026;8771.576521157458
25;118.97510496418869;316.0891936744479;8405.119712237265
26;115.07658507462688;289.8929004414696;8689.86509594026
27;133.43608689636088;323.62969353021225;7494.224562930229
28;139.1458122378128;351.3909511043901;7186.705686053342
29;145.38077969174978;342.74166374716344;6878.488353964641
30;144.55062359128476;348.6620018835755;6917.99160152701
31;162.18240053944706;381.52122906465917;6165.897142191909
32;168.80063124671224;414.2720590746967;5924.148462089813
33;166.72313019390583;415.79339264263285;5997.968001422232
34;187.90686695278973;436.98201178352116;5321.785287661908
35;195.584118602762;455.0136566446756;5112.88956968451
36;189.47885107220148;444.7449051339772;5277.6338590893565
37;217.99932095971027;514.7426965467804;4587.170251712921
38;227.3218948856941;534.1653193126114;4399.048320896838
39;239.57897614314118;561.3659525915084;4173.988953866012
40;237.65006159152503;558.2217945151938;4207.867623947048
41;266.2098233995585;615.0798936893805;3756.435383299452
42;272.344374282434;575.5535361838221;3671.8217610875
43;272.74051724137934;601.4157416183912;3666.488610179563
44;303.67472808701217;663.0838582069098;3292.9971035109293
45;316.52810936978995;684.455051209233;3159.2770765004357
46;311.157643207856;681.6494244351303;3213.8050336497486
47;354.93037313432836;771.5905020595551;2817.454001383917
48;370.64968847352026;804.1009266512087;2697.9653055109516
49;392.64593814432993;838.7570696805905;2546.823748454052
50;393.44079273327833;843.3897310075483;2541.6784900540824
51;442.69953574744665;974.6411861194761;2258.868418083196
52;463.500826446281;1043.746370250028;2157.4934561975338
53;460.57265700483094;1017.2574730611399;2171.210089854533
54;516.4629469122427;1187.54341376206;1936.247326122158
55;532.1803114571746;1210.2608086857224;1879.062375047055
56;519.7960912052118;1175.6839900307768;1923.8313194725567
57;590.9058024691359;1394.0925900635286;1692.317110140803
58;605.2952986022872;1426.279798211427;1652.0861838992341
59;637.6249336870027;1535.2343728879357;1568.3201003724864
60;633.1839473684211;1512.6408880202662;1579.3198866713299
61;689.8972083035076;1722.6290488334485;1449.4912980718548
62;718.8678598061149;1793.699333297945;1391.076240729011
63;728.0894099848714;1823.4200485594258;1373.457691165675
