Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;27.206988421550097;46.73085338317702;36755.262453374686
1;31.253609226594303;51.88966911686375;31996.304578771036
2;33.751417686277385;55.027680074722284;29628.38507392769
3;32.775242770248646;55.30321196282159;30510.834260173313
4;38.55546179873846;63.615901560387535;25936.662494669436
5;35.97264897306988;62.29568563592704;27798.898011337107
6;42.921085228323165;77.70798969868883;23298.57212790395
7;43.701993088103016;72.59553791700917;22882.25157108978
8;45.321435947873134;73.8363875283675;22064.61421809669
9;47.661419354838706;78.09401874117351;20981.330676600537
10;46.58008775911637;78.68378080078433;21468.400943583158
11;53.896421321269074;96.11638623256097;18554.107591655094
12;56.17223162475822;99.68648644858888;17802.390452994652
13;54.385776521841514;92.08152204542624;18387.16046645756
14;62.766786954449515;102.4112446320071;15931.992834454153
15;66.02056752720291;111.48000866255825;15146.794967916068
16;62.994438371139665;105.97196290428771;15874.417263765
17;74.50425224646983;127.88659671221336;13422.05269964819
18;77.84368106424182;131.37412375429489;12846.257863560344
19;82.41930275880422;142.05109485380083;12133.080073808047
20;80.5927673228688;139.9558801091953;12408.061333764905
21;92.05516215412081;163.93145922698776;10863.051854992962
22;95.87009500206526;170.6528069332584;10430.781360740883
23;94.35486698603609;166.10993568835693;10598.287422184525
24;108.05048928238584;189.92185117151874;9254.932639745279
25;112.26385600386567;203.3570461767467;8907.586427153956
26;108.57301176470588;191.6465239871076;9210.39200945398
27;125.19815418023887;221.69969776722346;7987.338204366585
28;130.69510135135135;237.44332839432718;7651.396185934098
29;137.87763725636069;250.6674838536513;7252.8077786876
30;137.53963550155578;256.8845480982415;7270.63145364151
31;152.50429184549358;276.98311382895974;6557.192508477915
32;159.80242088881204;291.7503512727431;6257.72747645534
33;158.5046818727491;293.55874816046224;6308.961906896991
34;178.9665053242982;331.5388701863151;5587.637743654542
35;187.438199513382;356.2328033792068;5335.091793434593
36;183.3503371677906;349.21826648196685;5454.039602255345
37;210.59038724373576;402.62655918128905;4748.554827636113
38;218.98744373371238;414.54076162106486;4566.471862268026
39;229.7596321153368;436.8340583249158;4352.374656911058
40;228.76382083642665;443.3021783937273;4371.320588822617
41;255.35332047395977;507.2021395829178;3916.1425359337645
42;267.4034045008655;543.4642720785946;3739.6681686480297
43;263.3798863636364;534.1406459785195;3796.7971427375687
44;293.2208359721343;612.8528997162573;3410.398843876951
45;303.9218473632493;630.2812630494324;3290.319562992106
46;296.717124600639;629.8482816406367;3370.2133011228516
47;337.63313953488375;731.8841270402029;2961.7945719948543
48;351.43608169440245;771.5617331508284;2845.4676457199066
49;370.7652694610778;825.5161906959647;2697.124251830653
50;370.79712689545096;844.4237441146636;2696.892525496719
51;409.9387809187279;964.199293293985;2439.3886271478527
52;422.12596634834017;992.0832858167519;2368.9611152107987
53;416.9674460431655;969.1512435801969;2398.268760522081
54;458.80980683506687;1108.8953989121294;2179.5523659316214
55;474.2852729145211;1148.4982191011345;2108.435697054053
56;461.41255605381167;1090.112218393764;2167.2578842509356
57;524.3213800904977;1282.3594060676674;1907.2272044817255
58;543.6643610785463;1329.5725615740994;1839.3701548068261
59;570.6224;1418.9476100405468;1752.4723880450542
60;580.2142857142858;1394.2991169995023;1723.5011695186506
61;654.1845718329795;1597.7264699382831;1528.6205805772365
62;692.2791540785499;1721.4876514155792;1444.5039896240098
63;697.795896656535;1807.8569259637788;1433.0838068717023
