Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;29.170628693878964;209.7820694366265;34281.05751487748
1;33.40552499307397;240.087039700021;29935.16791630522
2;36.22832002747017;231.56934926578046;27602.71520296135
3;35.270990388633514;242.4743853663241;28351.91155625337
4;41.458195392701015;284.31396553819553;24120.683269683672
5;38.64671091783017;236.9199454671063;25875.423192575927
6;45.796734472470845;270.9634340696974;21835.618008989615
7;47.04310709907501;274.9587453622724;21257.09932156379
8;49.02255254906515;280.8277118810409;20398.77460479299
9;51.3682443119601;287.86075021402434;19467.28009481861
10;50.08654485049834;320.5487629885831;19965.441876353554
11;57.54584611190622;323.3585587715171;17377.448896230588
12;60.09352497509605;313.7379191989291;16640.727938898905
13;58.34414588657871;297.1456424662202;17139.68016506754
14;67.33989158163266;332.34961968280385;14850.038758790575
15;69.90847401522674;381.76378096907416;14304.417512849592
16;67.20599793174767;333.3821926587725;14879.624301026955
17;78.2984062268347;361.46786573485684;12771.65204490812
18;82.03755339805825;357.2590572672037;12189.539528901518
19;86.383541198119;381.20105148739276;11576.279301939234
20;85.39846387064175;360.11429848786435;11709.812503357918
21;97.12005974264706;455.49451404751994;10296.534028601745
22;101.35053943898347;394.9773251813389;9866.745707870994
23;99.24578002112925;413.88316954867923;10075.995168631873
24;112.6816679989342;445.41104104928905;8874.558016033792
25;117.62981090100112;412.8006276363183;8501.246345126016
26;113.92193348592973;435.1660398917661;8777.940905677378
27;130.91654030635928;436.5727803180104;7638.454221749893
28;137.29231268245215;522.1748325111192;7283.729004645238
29;144.41241685144124;515.2993726712305;6924.612313833871
30;142.34139206455953;457.48273121800963;7025.363357037045
31;160.34491380943362;550.5584770735794;6236.555786162808
32;167.71363456202934;500.41179255173364;5962.544444352539
33;165.84103671706265;546.2376496908506;6029.870650809278
34;187.3598493241746;584.1961165512421;5337.322823470975
35;195.70046274872746;556.1613456805648;5109.849951065088
36;189.87737881508082;564.0876377965154;5266.556797025766
37;219.51489361702127;624.9209060913496;4555.499554142597
38;231.44021887824897;621.9732756338386;4320.770196497517
39;243.78869991351974;669.1127967810019;4101.912846472107
40;243.2605573111175;670.3047871529229;4110.818502816519
41;271.99100546097014;720.7055551788873;3676.5921663666813
42;283.07944929482875;727.0358463061294;3532.5771704412737
43;277.4396264176118;699.677571795593;3604.3877830730826
44;313.12159218926024;772.0712377529646;3193.6475316450537
45;328.62387706855793;805.811304495499;3042.9925205689747
46;318.40885158336516;787.1747316568064;3140.6162078323446
47;363.4751958224543;886.4712389756188;2751.219372032383
48;377.6943464495704;911.1427751693225;2647.6435493416097
49;398.33437796771136;965.8111027116532;2510.4536673484386
50;397.1432624113475;972.7752965145527;2517.9830420092435
51;441.0617400419288;1093.608083759085;2267.2562800503547
52;452.65212251477703;1138.7749559376887;2209.202056635346
53;446.8515103338633;1121.7114160407282;2237.879870323934
54;499.6600355239787;1254.970038330085;2001.3607831399395
55;507.8958435207825;1272.3247748594335;1968.9076269415882
56;495.2389749702026;1243.163091672866;2019.2271823116662
57;551.878071334214;1374.1965361650082;1811.9944457702616
58;576.1412654745529;1436.981093392528;1735.6854298161154
59;606.5910274963821;1531.942369975689;1648.5571903813964
60;606.1190476190476;1564.8093741874234;1649.840908198138
61;670.1191047162271;1737.8695885679174;1492.272034869781
62;691.0538271604939;1798.030054899179;1447.0652801518381
63;691.3066006600661;1892.515097425338;1446.5361665072928
