Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;23.602941101250607;49.527166174725004;42367.60138112681
1;27.741468663139962;56.08054411791354;36047.11820209787
2;30.325795958600295;59.33023192681203;32975.22681235357
3;30.02659813266534;59.60461971264012;33303.80603163033
4;35.19005680735064;67.00206968544602;28417.118093174435
5;33.188364316277735;65.27773999439462;30131.04202636268
6;39.48069414316703;74.28534570660396;25328.835313121548
7;40.57329545454545;75.91882984924389;24646.753210379647
8;42.469891538144715;78.78609507260899;23546.092626628
9;44.90271368451604;83.04753185189765;22270.368936406478
10;44.051279130476054;82.85294692344121;22700.816406218015
11;50.425881841404426;93.10471485603537;19831.0860114479
12;52.57301758979906;96.19584940072737;19021.16419876256
13;51.74671125975474;97.0524361069318;19324.899605315317
14;59.128083588175336;110.81280928497416;16912.437192535424
15;61.630766166511755;114.09771453693507;16225.662314471909
16;59.367619413005954;113.71756749288093;16844.19907497462
17;68.93724645218813;128.23633401166546;14505.946371002161
18;71.67570490536887;132.36653490771587;13951.728850386166
19;75.2234884097909;139.60182045039198;13293.72010178994
20;74.59704227616139;141.77828786664307;13405.357229820962
21;84.11675577707295;158.21380425260372;11888.237851804579
22;87.3508854559156;165.9710772870521;11448.080861237311
23;86.01614100185529;166.70040127124767;11625.724990132154
24;97.38255484412723;188.82336504468134;10268.779676201997
25;101.18988004362049;193.54993835430204;9882.41116175772
26;98.18330335414242;190.31349286958707;10185.031118713214
27;112.99198831121393;219.01170304900518;8850.18499936207
28;118.53435465338951;228.56462563587382;8436.372753908649
29;124.88733342307175;242.21088092475696;8007.217165990506
30;123.82215696743194;244.79704223077624;8076.099015647279
31;139.06478788787288;277.84579077890726;7190.892929749363
32;145.76806406029203;294.28520255067804;6860.213219175251
33;144.0222533022533;296.21545339558753;6943.3714378939985
34;161.15615438108483;334.45149764004384;6205.161719330353
35;167.62799276672695;343.4719176769479;5965.590731564814
36;162.31160511115;338.4606040600798;6160.988915827714
37;185.01983240223467;388.20383847308767;5404.825996307205
38;192.66030756442228;405.3084233442731;5190.4827343100615
39;203.25610344071885;427.0677791673862;4919.901459646241
40;203.5498903027644;435.6714446333635;4912.800485977069
41;227.80250306748465;491.3740714959632;4389.76739295862
42;237.57379733879222;517.2587387902437;4209.218403719623
43;237.07991803278688;526.4199467093131;4217.986948442024
44;267.36492343253394;612.5865461528746;3740.2064083860164
45;280.8381299332119;629.2365551868297;3560.7700430059726
46;273.3853427895981;611.989564604408;3657.8405769530104
47;311.58481692979507;700.1082390220565;3209.3990004182897
48;328.21053748231964;743.0585314032971;3046.8247840880763
49;345.29505392339166;781.5347574014133;2896.073918921131
50;349.11914253478756;793.1347307624666;2864.351673011904
51;387.4353088480801;900.5193166564956;2581.076058795965
52;404.76945898778365;938.6927086465514;2470.5421266236913
53;400.0862456747405;933.7301581209222;2499.4610807315116
54;439.6257604562738;1074.4184979546135;2274.661973770899
55;457.614405525407;1132.8504584512907;2185.245892449248
56;443.7789574366332;1104.7030910543538;2253.374080141664
57;495.239679144385;1259.4175551806572;2019.224311201555
58;511.1116897506925;1321.3478647923596;1956.519524113751
59;534.7449853372434;1411.872386995749;1870.0502621251096
60;537.4960280373831;1440.614135828435;1860.4788646558138
61;603.5336828309306;1647.325837436116;1656.9083523381953
62;622.9731888964117;1660.7852311666068;1605.2055173858864
63;617.9396251673361;1661.9369923704182;1618.2810735421008
