Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;38.18897095435685;59.44940585727803;26185.57072918231
1;40.59767103347889;61.65911780562005;24631.95485217242
2;42.258816562656584;67.83355662343037;23663.70100585551
3;39.058672776646304;62.14461704635324;25602.508454867755
4;46.05891765641306;72.92318139313927;21711.32216913404
5;41.64344505346392;70.65369103844553;24013.383107861286
6;50.59530065965218;81.11080064917623;19764.6814419953
7;50.832319328658976;78.09032492023026;19672.523567820084
8;52.27697723272583;80.07820942648051;19128.879536171644
9;54.6376809874199;83.75976980776117;18302.38732552075
10;52.84333505480003;83.75880391128193;18923.862374753066
11;61.72537533512065;94.28109314699924;16200.79253582145
12;64.72639865054822;98.96297867062198;15449.646834190584
13;62.028786960328695;98.31490755620102;16121.546930130407
14;73.63572562718323;115.38983867086206;13580.364578234588
15;76.28799072386948;115.34346587467051;13108.223070385751
16;72.16140350877194;114.3614355459716;13857.823592336867
17;86.35545412203075;133.40366059901336;11580.044482041383
18;90.961699205337;139.80192106709356;10993.638077743022
19;96.45648331080379;148.57266916950618;10367.36946730457
20;94.0566649771921;150.16745382056567;10631.888768780938
21;109.47165800661313;168.44698013168494;9134.784456627036
22;114.06768126701311;172.57618834663987;8766.725060880037
23;111.6259004939164;178.57160867038536;8958.494359958153
24;130.46565443554056;206.817517900645;7664.852518668598
25;135.89409523809522;211.3768048419862;7358.6714584466345
26;130.52999155167558;211.58067361251273;7661.074578435942
27;152.4156921043938;235.93671414276295;6561.004225962979
28;159.33011049723757;244.51301749230524;6276.277577911665
29;169.29710410557186;261.0845308509842;5906.775578254492
30;168.21077735299474;267.4072130410448;5944.922291759426
31;194.09287964713295;305.3483293496711;5152.17251564319
32;202.19295867045707;317.01630064208064;4945.770646889063
33;200.005839100346;323.31321197383755;4999.8540267531125
34;229.85636182902584;368.0428965785807;4350.543061078425
35;240.01229891022314;377.6952122021857;4166.453154861248
36;232.10112810228128;377.6368413795721;4308.466779874178
37;269.592894583576;444.8581857448262;3709.296573059316
38;281.7088199513382;471.46010817053707;3549.7646121720218
39;294.72546148949715;482.4709071030647;3392.988155642047
40;293.2829592159343;497.5004747737392;3409.676452642903
41;331.5724187209718;561.1234568398537;3015.9323982901305
42;342.7292899408284;577.8996706858254;2917.7547100589168
43;339.7274725274725;598.3790562017844;2943.5358658523965
44;384.324357912179;686.2295456747548;2601.968830267343
45;400.1706517047907;724.2416666999632;2498.9338816823292
46;385.9424520433695;704.896053492654;2591.0598709872606
47;440.4021936099189;802.1970182770117;2270.6517236054874
48;458.5132673267327;840.6245242523394;2180.9619726606697
49;481.38577362409137;894.0729478283765;2077.3360053238475
50;473.2545918367347;898.208595005737;2113.027569619407
51;527.1970454545454;1014.9813362997015;1896.8239837873284
52;551.0748218527317;1093.9528979589381;1814.6356181506665
53;545.6628537735849;1084.0216229816872;1832.6334532109015
54;611.4571239231279;1219.774662129188;1635.437647015982
55;631.6308532423209;1245.9645952615772;1583.2032188844912
56;615.0320265780731;1230.3487523339252;1625.931588577296
57;705.2307458143074;1442.5917667757415;1417.9756142726478
58;732.5763033175356;1480.822249838041;1365.0455187690525
59;764.674441687345;1551.691603713758;1307.7460753015116
60;759.5415435139573;1569.2589557741633;1316.5836793779326
61;844.7236263736263;1828.3455766576387;1183.8191436564532
62;889.8979710144929;1917.8792765565715;1123.7243285991424
63;893.2464843750001;1993.1391290331328;1119.5118228757372
