Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;27.28973458120516;48.262246330979224;36643.81553526412
1;33.201396136902744;64.47970164986232;30119.215344939013
2;35.886197678251;68.30857465477112;27865.86667570119
3;34.82027410879137;67.64766649738162;28718.90085860989
4;40.94998538561109;75.63896852373277;24420.03313513703
5;36.094967399367505;62.69745767613872;27704.69325919167
6;45.41228444279622;82.21469257476619;22020.473364638907
7;44.11413167938931;73.56376098369803;22668.472934427336
8;46.05246974806586;80.71028515183244;21714.36201946582
9;51.014883430474605;91.12517389851077;19602.122611195326
10;47.455109526235354;87.34420550021184;21072.546454605785
11;54.513663760313655;97.03283630145046;18344.024800769443
12;57.08757186544343;99.15087190266283;17516.947512797014
13;56.00951478168138;115.43399309976051;17854.109322280055
14;66.86956877729259;117.03986128035937;14954.485549779374
15;67.64820087273769;126.0448568302039;14782.359132968477
16;64.72832797207585;118.30428399396082;15449.186335098993
17;78.37635680601072;139.23700782149206;12758.949774548713
18;81.90260913196187;144.87853312682168;12209.62324153551
19;85.17923063349215;188.93328922548952;11739.95107214321
20;84.77297951421905;154.65275618754328;11796.21154913246
21;95.97107576805296;196.52009660126322;10419.806092586095
22;100.19086315355266;189.93658207659502;9980.950043991523
23;98.55169849246232;181.38580277926667;10146.958553702498
24;112.06209815810548;204.47033963633592;8923.6237446592
25;116.18693634741224;216.08345869461868;8606.819591230857
26;112.6873103448276;207.19749579075847;8874.113659647752
27;129.9208864118896;235.70811497717546;7696.9918203120105
28;136.30143514003066;249.68676736969556;7336.679903426108
29;143.7491112090495;261.7992061400386;6956.5647508298935
30;142.50600552566527;260.38078382296663;7017.248124465185
31;161.65621800165155;296.3991473957765;6185.966815020895
32;169.8500086700191;313.3195848052898;5887.547535795411
33;166.92509797239734;312.73865841472457;5990.710876595439
34;188.41400000000002;351.08723192304313;5307.461228995722
35;196.38677354709418;367.42232997265734;5091.992612018736
36;192.3571736997056;359.53784271549915;5198.662367337177
37;220.56644144144144;420.58076095612853;4533.781265476379
38;231.33467265421888;443.78540603981867;4322.741543783722
39;243.3889137459607;468.638838776124;4108.650573311481
40;241.95340909090913;466.09998214224646;4133.027113597189
41;272.28554752640355;534.3385319985275;3672.6150509440095
42;283.13970545769564;555.3657500199888;3531.8253876950916
43;279.54534019439683;543.930534199545;3577.2372356648707
44;312.1318863708905;608.644186992347;3203.7739291132552
45;326.4390520694259;653.7165036056663;3063.358975161231
46;319.67588235294124;646.9864528135208;3128.168420587764
47;363.3132243684993;751.0458588320687;2752.445914233295
48;379.6466458658346;800.1095535998556;2634.0282757387918
49;395.17954545454546;862.1610306265078;2530.4953444636785
50;397.4906948394962;844.4682261424672;2515.7821629102355
51;443.4267089180625;977.7127185759963;2255.1641114265462
52;462.9720491029273;1031.870386929828;2159.9576085373596
53;457.49765917602997;1010.8523807225745;2185.8035335110494
54;517.1479365079366;1139.8525543181836;1933.6826648725364
55;543.854980523094;1195.108645668479;1838.7254614054903
56;532.2145355191258;1142.74035673656;1878.9415419189804
57;605.965859714463;1336.364482614112;1650.2579872589022
58;629.1896840747905;1397.3209717993002;1589.3458289458097
59;664.1601631543168;1504.0203024925206;1505.660916563662
60;662.8290366350068;1490.5856215851115;1508.6846603412453
61;737.2574452003024;1685.3429969804445;1356.3782997516075
62;774.1563838223633;1790.4481479330918;1291.7286751063705
63;772.2483030781373;1763.6918992255228;1294.9202944364624
