Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;161.40132802124836;368.8622550835579;6195.7358855706
1;115.63703615604187;444.479852170069;8647.748448434713
2;100.65923395445135;402.58584043900515;9934.508347763738
3;75.87003198876492;344.93542156167115;13180.434669489574
4;93.77521697203471;251.29916387024912;10663.798307160583
5;75.12810568603216;345.69535284542167;13310.59782312494
6;96.31730216896109;401.32618076086135;10382.350600370708
7;91.39391043657487;259.3132625677733;10941.648029099
8;89.89973195304557;383.83201394398486;11123.503688779605
9;90.98890551917681;392.0932088079093;10990.350903707049
10;79.1293278196708;247.43465224304256;12637.53942506522
11;90.21821385514235;290.328722572196;11084.236289643646
12;86.5685147281303;288.7696768972122;11551.5439203331
13;70.07176606165372;351.46613734402865;14271.08315095319
14;79.26455923089458;283.68613083482285;12615.978814529693
15;75.09198831308628;382.91198245784136;13316.999888598371
16;60.07621624946184;326.1073217893299;16645.522345275167
17;67.70164957028001;368.21255154626965;14770.688843584467
18;63.589207837011;262.71339759312633;15725.938944909567
19;59.72783958919183;335.28471341915457;16742.611266002612
20;52.56669176976869;222.92645931397857;19023.453185522776
21;53.56255617669626;326.6246494321949;18669.7587154191
22;50.53693572573557;252.85712668148287;19787.507604873586
23;44.89460768485632;205.54592344789071;22274.389989542473
24;46.28558306898348;218.73971981850826;21604.9995202526
25;44.32159920221205;214.78969831751883;22562.36277571164
26;39.81391735806085;271.8434034834524;25116.84522290638
27;41.92780036810341;210.78103333093293;23850.52378661749
28;41.025362136816554;209.1117191979058;24375.165700306894
29;40.47874809034229;267.2221025727005;24704.32133346009
30;38.477144661037016;255.87272536014663;25989.454488098407
31;40.48515582852637;204.93078847280213;24700.41128742271
32;40.92860678776692;205.03055265098632;24432.78866503925
33;39.87364334749918;272.62000936836523;25079.22316716811
34;44.04226776202944;289.15200856951463;22705.461158431517
35;46.40854018069425;217.3848202069417;21547.75815197901
36;46.1187562024479;211.10850544248632;21683.15198290022
37;55.098742741162546;295.5304860944044;18149.234451640787
38;61.580415617128466;338.18623177480737;16238.92904876485
39;70.40646461737815;330.21692891349556;14203.24121420484
40;76.63615854613819;305.17559447736056;13048.670744606256
41;99.4849822064057;346.27461300649514;10051.768395809306
42;122.55966933867735;388.5116593818541;8159.290942900907
43;143.30948969147536;457.0094573570403;6977.904967443927
44;208.54263829787237;488.95476506072913;4795.182453631605
45;277.4042468856172;585.379462563795;3604.847478821521
46;320.0259477124184;622.0586837950947;3124.746624916239
47;552.931415679639;849.7260119843559;1808.5425635851127
48;760.6328660436137;972.6951260143943;1314.6947031114237
49;1075.3709251101322;1164.058512290387;929.9116952576961
50;1355.4847645429363;1490.074799779144;737.743445118836
51;1992.7169042769858;2168.3234134968716;501.82742859946205
52;1867.7690839694656;2112.90995018572;535.3980899366617
53;1614.3456953642385;1921.82423467172;619.4460101523508
54;1764.7638989169677;2091.678343543368;566.6480375157822
55;1657.8430508474576;2081.157879898082;603.193408138858
56;1498.8975460122701;2038.398375167018;667.15700660158
57;1663.4889267461672;2202.7003898606777;601.1461717127443
58;1650.9588532883645;2243.753410788493;605.7086147290767
59;1659.6658743633277;2268.682437910078;602.5309162807332
60;1561.0012944983819;2222.7697948224477;640.6144591451757
61;1823.3552631578948;2530.2727905237375;548.4394732094534
62;1871.5537572254334;2622.7968113637344;534.3154029850009
63;1798.437707948244;2617.7753995797007;556.0381633350286
