Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;70.46209914628022;25.30103245184477;14192.026807546383
1;77.50520003156316;29.063918581586982;12902.360094455093
2;102.79600125614989;38.05364574781067;9728.004861863961
3;112.97724344224575;41.72995827594369;8851.340053372807
4;131.18020568986242;48.42884172573845;7623.101326462395
5;144.0944248826291;53.68126507536711;6939.89375934941
6;170.51194444444445;64.77216884843544;5864.6917860104295
7;182.8290448706014;70.08428666132993;5469.590461995562
8;215.69406854130057;80.49292985993438;4636.196102947182
9;236.18051479432287;89.46371176787605;4234.049539907419
10;277.96694027738465;103.47087246565548;3597.5501223350334
11;302.1750153846154;113.21602763845202;3309.340445394457
12;351.35771019678;131.34040678657874;2846.1023366754753
13;368.8579263711495;144.15471693508064;2711.0709259743207
14;436.1855175477566;162.1943019362082;2292.602481673439
15;485.279525222552;183.53315169389532;2060.6680233240713
16;524.1470085470086;199.1402536171661;1907.8616947029932
17;612.2697877652935;229.74191936103;1633.2669355609924
18;660.5142087542088;260.45011210547545;1513.9719732692702
19;738.333082706767;301.242001390535;1354.4022656196694
20;895.3687671232877;336.73173585009386;1116.8582563058123
21;987.4058408862035;380.6732773054909;1012.7547950318922
22;1040.788110403397;435.90768937822264;960.8103609219864
23;1265.2030967741937;495.32594009636165;790.3869367294747
24;1293.541160949868;537.6353369481275;773.0716502795194
25;1513.1555555555556;626.0886233761071;660.8705868530811
26;1815.8292592592593;681.963950792806;550.7125710750664
27;1965.2228915662654;762.176439980083;508.84813335499507
28;2053.2079664570233;849.7075510342038;487.04272355107844
29;2511.2641025641024;945.1571588181635;398.2058274870252
30;2516.913110539846;1099.8416973999847;397.3120867035067
31;3148.9157556270097;1195.760808105836;317.5696263747395
32;2571.499212598425;1438.1418236052116;388.87820579557143
33;4013.4122950819674;1517.656368267832;249.1645329400618
34;4106.865546218487;1797.742803340953;243.49470143252643
35;4987.534693877551;1871.0388637365747;200.49985842254895
36;5039.639175257732;2307.500816881462;198.42690423344825
37;6558.885906040268;2434.3754289336703;152.46491772010717
38;5142.137894736842;3308.2402360637834;194.47164204280384
39;8820.210909090909;3786.734964231792;113.3759736934759
40;10103.291666666666;4051.9355236023403;98.97764342479144
41;8278.892307692307;4775.992740945572;120.7891059376208
42;12265.032911392405;5086.230239285096;81.5325981776329
43;8523.69739130435;6012.338288747649;117.31997912316474
44;8850.52;6106.179725562679;112.98771145650198
45;15722.609677419356;5850.389538994035;63.60267287155194
46;17068.889285714286;6175.647752135535;58.586120236713036
47;13102.219178082192;7606.418692467017;76.32294853324021
48;20468.452173913043;6964.452796437036;48.855672695881516
49;13264.639436619718;10852.629159306545;75.38840424409109
50;14526.80923076923;12353.894520536032;68.83824135873557
51;27795.33529411765;10093.996290133302;35.977259832214756
52;31331.722580645157;11978.687922513636;31.916534350324536
53;18906.796078431373;15908.86238653506;52.89103430595451
54;43718.228571428575;15850.84206665504;22.87375387056592
55;27817.430303030305;26344.1874201765;35.94868358099435
56;61129.21333333334;25009.95654933894;16.358790592430328
57;21753.219512195123;22982.244772731963;45.97020682108172
58;72913.4909090909;26082.73529289075;13.714883041971035
59;35168.04347826087;29540.976687627975;28.43490570119859
60;89537.0;27436.248475005144;11.168567184515899
61;57728.51428571429;34989.67804920388;17.322462086079767
62;100826.425;23948.765917357323;9.918034880240969
63;53835.56000000001;44357.74487470104;18.57508308634664
