Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;71.10321536310795;25.982195940401258;14064.061588399729
1;77.96346619331935;29.542298190935252;12826.52053360975
2;103.36446678789176;38.52569743854382;9674.504508904807
3;113.28832356389215;41.699352424437166;8827.035024805728
4;131.65220708446867;48.23856461776458;7595.770873468117
5;144.57671704324406;52.923036755445175;6916.743030628451
6;169.003044086774;60.66131745272395;5917.053183293869
7;181.07400187441425;67.88520359209647;5522.603961078634
8;213.97497785651018;77.82146235305187;4673.443642885159
9;233.86350435624394;85.3454621698517;4275.998526374177
10;271.4438202247191;101.35758886911636;3684.0035598236645
11;295.4101529051988;112.57819179107905;3385.1240052704416
12;345.61595706618965;133.64298287745777;2893.384924957293
13;365.6339894019682;144.319353733765;2734.9754918452804
14;438.0890702947846;161.73651889706466;2282.640832210474
15;494.81884280593954;183.23492371574866;2020.9416325565942
16;535.9146503884573;203.56543237264987;1865.9687681147566
17;631.377240026161;235.1973482028855;1583.839163981529
18;664.4150034411563;258.0514372677078;1505.083411453343
19;749.5417701863354;295.83446688245135;1334.14846213494
20;887.8216911764706;339.81673203026475;1126.3522956674776
21;990.6410256410256;387.2784801253211;1009.4473922609034
22;1060.207903402854;450.07742720048276;943.2112294111275
23;1273.103166226913;505.0755463391242;785.4822975295027
24;1321.6484931506852;539.210989384556;756.630832768624
25;1554.7403225806454;621.5994545706051;643.1942270205894
26;1843.3973231357554;668.4158128619106;542.4766475731483
27;2020.626778242678;700.2238146335774;494.89594553908245
28;2050.494692144374;805.0838849315637;487.6871926716457
29;2479.9151670951155;881.9698727585705;403.23959999460965
30;2543.5703703703707;962.352292339878;393.1481556983185
31;3099.321290322581;1120.1278955770852;322.6512859839449
32;2818.353079178886;1253.494641899429;354.8171474282936
33;3905.930081300813;1437.7801405890752;256.02096790912464
34;3827.0916334661356;1673.9280040071424;261.29502394336873
35;4755.497029702971;1828.47846504133;210.28296175015382
36;5161.348663101604;2190.222916678621;193.74780997629233
37;6434.242666666667;2377.867264766101;155.41844655325403
38;5409.433707865169;2948.632990179326;184.8622340164789
39;8114.681355932204;2955.9798521408356;123.2334279236922
40;8780.825688073395;3224.3415825262678;113.88450648305837
41;8472.426548672567;3861.9145342810975;118.02994033116484
42;10513.725274725277;4099.42243368511;95.11376547035846
43;9476.639603960397;5157.594283700807;105.52263690412882
44;8917.55238095238;6200.77160264822;112.13839372964823
45;16464.67931034483;7332.285046751344;60.73607515523826
46;17852.422641509434;7945.354290179173;56.01480651006196
47;12777.613513513514;9044.53844676181;78.26187565795499
48;24914.526315789477;9005.745179538515;40.13722706685594
49;20115.544680851064;11739.011210939218;49.71279753373754
50;21691.032558139534;13953.011131280498;46.10200078394844
51;34469.200000000004;11716.23821684443;29.011407285344593
52;35980.72;12231.216727178049;27.79266229247219
53;26496.629411764705;15195.797978321452;37.74064936561299
54;39227.71304347826;15306.299503466847;25.49218199112562
55;32278.178571428576;17506.666236635945;30.98068243804693
56;57364.17333333334;24176.797863060532;17.432483410667704
57;29805.158620689657;21206.822847856223;33.551238989408915
58;71917.84615384616;25359.013041357026;13.904754570385869
59;58598.412500000006;28495.312672654487;17.065308723167202
60;93528.02;22733.81744211912;10.691983001457745
61;77498.03636363636;38208.3056045356;12.903552746908309
62;106434.32500000001;33169.83433165402;9.39546523172858
63;59456.06666666667;45159.503233031945;16.81914152859086
