Channel address;ISI mean (us);ISI mean std (us);Estimated freq. (Hz)
0;77.87900698963605;28.216746656545794;12840.4307997029
1;84.39949499346974;29.76923493240438;11848.412127079353
2;99.59112298366382;35.19973583361328;10041.0555684168
3;110.22981917434322;38.81547077169801;9071.95537006521
4;129.3023212379936;45.840164808385126;7733.813209427246
5;139.57434125269978;49.00262120728996;7164.64065690625
6;162.90778282064213;57.71231743225541;6138.442146137229
7;174.71544979268072;61.67680784180381;5723.592282117072
8;201.61073434574578;71.1933491675841;4960.053358493713
9;220.25936363636364;78.26908819494456;4540.102102768926
10;259.9480289621883;92.61196105609224;3846.922802193891
11;281.6119732635862;99.25392793541153;3550.9853803837004
12;325.0640053673264;115.20506534336934;3076.3172282639766
13;350.09161849710983;126.02745211649517;2856.395146770003
14;406.5933724832215;143.97071257806968;2459.4596657899683
15;452.7956074766355;161.50675423321667;2208.5019896126105
16;496.79917990773964;177.25480522611883;2012.8857704348657
17;569.873808122425;210.274298931955;1754.7744531280018
18;616.0150127226464;232.57204542691386;1623.3370605372543
19;691.6885714285714;262.1702865057939;1445.7373467002078
20;819.07303465765;299.84344657042453;1220.8923474302537
21;926.3510516252389;338.5832446958351;1079.504360949931
22;992.946406570842;367.36172300078005;1007.1037000410907
23;1166.3874547647767;428.25254269545957;857.3480415233618
24;1244.5209781209783;483.48194828951466;803.522011746106
25;1438.4621099554236;563.3916758804805;695.1868895809769
26;1686.4898954703833;616.406096402258;592.9475193926895
27;1847.246183206107;685.443172463097;541.3463614602715
28;1958.924291497976;804.0970914552845;510.4842511475045
29;2362.2914425427875;913.2529742428693;423.3177930507985
30;2456.0452926208654;1017.80960205737;407.15861511368627
31;2960.99263803681;1158.5036669984552;337.7245816669837
32;3176.1848684210527;1332.4928660448845;314.8431345865333
33;3805.712598425197;1603.7513322911154;262.762879260457
34;4008.588381742739;1577.6043001962814;249.46437617654541
35;4877.639393939395;2122.7853160515497;205.01720591369022
36;5278.860109289618;2177.4343000996037;189.43483617613256
37;6460.375675675677;2360.857755929537;154.78975994618335
38;5660.7349112426045;2827.3486653624404;176.6555077528771
39;7478.321875000001;2886.0635749921494;133.71983938575792
40;8948.039252336448;3893.9286501284328;111.75632692255871
41;8862.011111111111;4489.720307533257;112.84120358935331
42;11679.909756097562;4903.153432892978;85.61709986482938
43;9987.027659574469;5476.593399348554;100.12989190445562
44;11879.66;5325.741702185713;84.17749329526266
45;16405.868965517242;6420.382364438162;60.953796601804825
46;18308.9;6310.010043939343;54.61824577118232
47;15364.029032258066;8108.122482949548;65.0870938801545
48;21157.751111111113;7157.890729681085;47.26400243336091
49;19833.470833333336;8659.708556343912;50.41981851806489
50;22117.055813953488;11550.817236471763;45.21397460909365
51;31017.413333333338;10966.53332473343;32.23995467492238
52;37221.512;13771.017902256033;26.866184264626327
53;32880.485714285714;16183.34515520981;30.413176030593917
54;42607.62857142858;12420.829250023184;23.46997553087408
55;35923.968;16762.293109159506;27.836568610683543
56;47156.78947368421;11646.772794568898;21.2058541550639
57;42732.485714285714;27163.73824554811;23.401400206066043
58;59903.320000000014;21546.855172954267;16.69356556531424
59;56140.175;42868.77934627222;17.812555803397476
60;90176.62000000001;29960.86575831211;11.089348880009032
61;72406.33846153846;25860.465701486337;13.81094557807519
62;83070.76000000001;34244.96037711826;12.037930073108756
63;61177.200000000004;42502.707952172794;16.34595895202788
